Brand,Force,Year,EngineV,Price_euro
BMW,4.83,2016,2.5,67500
BMW,4.85,2016,2.5,69999
Audi,4.99,2016,2.5,97555
Toyota,4.48,2015,2.5,30500
Toyota,4.46,2015,2.5,28900
Toyota,4.49,2015,2.5,30900
Toyota,4.45,2015,2.5,28500
Toyota,4.42,2015,2.5,26250
BMW,4.85,2015,2.5,71500
Toyota,4.44,2015,2.5,27700
Toyota,4.51,2015,2.5,32000
Toyota,4.51,2015,2.5,32000
Toyota,4.39,2015,2.5,24800
Toyota,4.38,2015,2.5,23800
Toyota,4.41,2015,2.5,25500
Toyota,4.41,2015,2.5,25800
Toyota,4.35,2014,2.5,22500
Toyota,4.15,2014,2.5,14000
Toyota,3.74,2014,2.5,5500
Toyota,4.4,2014,2.5,24900
Toyota,4.38,2014,2.5,24000
Toyota,4.38,2014,2.5,24000
Toyota,4.37,2014,2.5,23400
Toyota,4.37,2014,2.5,23500
Toyota,4.37,2014,2.5,23700
Toyota,4.38,2013,2.5,24000
Toyota,4.32,2013,2.5,20900
Toyota,4.38,2013,2.5,24000
Toyota,4.46,2013,2.5,28900
Toyota,4.36,2013,2.5,22800
Toyota,4.35,2013,2.5,22500
Renault,4.25,2013,2.5,17900
Toyota,4.42,2013,2.5,26500
Toyota,4.31,2013,2.5,20500
Toyota,4.43,2013,2.5,27000
Toyota,4.2,2013,2.5,15800
Toyota,4.39,2012,2.5,24500
Toyota,4.36,2012,2.5,22900
Toyota,4.34,2012,2.5,21999
Toyota,4.32,2012,2.5,20900
Toyota,4.42,2012,2.5,26200
Toyota,4.32,2012,2.5,20999
Toyota,4.34,2012,2.5,21999
Toyota,4.36,2012,2.5,22900
Toyota,4.34,2012,2.5,21900
Toyota,4.2,2012,2.5,16030
Toyota,4.37,2012,2.5,23600
Toyota,4.33,2011,2.5,21600
Toyota,4.24,2011,2.5,17500
Toyota,4.37,2011,2.5,23500
Toyota,4.35,2011,2.5,22400
Toyota,4.32,2011,2.5,21000
Renault,4.09,2011,2.5,12300
Toyota,4.3,2011,2.5,19800
Toyota,4.3,2011,2.5,20000
Renault,4.11,2010,2.5,12900
Renault,4.04,2010,2.5,10850
Renault,4.14,2010,2.5,13900
BMW,4.45,2010,2.5,28000
Renault,3.91,2010,2.5,8100
Audi,4.28,2009,2.5,18900
Renault,4.18,2009,2.5,15200
Renault,4.09,2009,2.5,12200
Renault,4.03,2009,2.5,10600
BMW,4.23,2008,2.5,16999
Toyota,4.18,2008,2.5,15000
Renault,4.29,2008,2.5,19500
Renault,4.3,2008,2.5,20000
Renault,4.32,2008,2.5,21000
Renault,4.08,2008,2.5,12100
Toyota,4.2,2008,2.5,16000
Renault,4.28,2008,2.5,19200
Toyota,4.09,2008,2.5,12300
Renault,4.06,2008,2.5,11500
Toyota,4.09,2008,2.5,12300
Renault,4.11,2008,2.5,12900
Renault,4.25,2008,2.5,17900
Renault,4,2008,2.5,10000
BMW,4.18,2008,2.5,15200
Renault,4.12,2008,2.5,13300
Renault,4.01,2008,2.5,10200
Renault,3.94,2008,2.5,8800
Renault,4.18,2008,2.5,15000
Toyota,3.4,2007,2.5,2500
BMW,4.34,2007,2.5,21900
BMW,4.34,2007,2.5,21700
Toyota,4.1,2007,2.5,12500
Toyota,4.08,2007,2.5,11900
Renault,4.23,2007,2.5,16900
Toyota,4.08,2007,2.5,11960
Renault,4.01,2007,2.5,10200
Renault,4.23,2007,2.5,17000
Renault,4,2007,2.5,9900
Renault,4.11,2007,2.5,13000
Renault,4.26,2007,2.5,18200
Toyota,4.16,2007,2.5,14500
Renault,4.25,2007,2.5,17900
Toyota,4,2007,2.5,9900
Renault,3.95,2007,2.5,9000
Renault,4.18,2007,2.5,15000
Renault,4.04,2007,2.5,10900
BMW,4.26,2007,2.5,18000
Renault,4.09,2007,2.5,12400
Renault,4.05,2007,2.5,11300
Renault,3.91,2007,2.5,8200
Renault,4.02,2007,2.5,10500
Renault,3.9,2007,2.5,8000
Renault,4,2007,2.5,9900
Renault,4,2007,2.5,9999
Renault,4.26,2006,2.5,18000
BMW,4.32,2006,2.5,21000
Audi,4.01,2006,2.5,10200
Renault,4.1,2006,2.5,12500
Renault,4.02,2006,2.5,10500
Renault,3.94,2006,2.5,8750
Renault,4.11,2006,2.5,12850
BMW,4.11,2006,2.5,12900
Renault,4.03,2006,2.5,10600
Renault,4.24,2006,2.5,17200
Renault,4,2006,2.5,10000
Renault,4.02,2006,2.5,10500
BMW,4.18,2006,2.5,15300
Renault,4.04,2006,2.5,11000
BMW,4.18,2005,2.5,14990
Renault,4.15,2005,2.5,13999
BMW,4.22,2005,2.5,16500
BMW,4.08,2005,2.5,11900
Renault,4.16,2005,2.5,14500
Renault,3.94,2005,2.5,8800
Renault,4.14,2005,2.5,13700
Renault,3.95,2005,2.5,9000
BMW,4.11,2005,2.5,13000
Audi,4.03,2005,2.5,10700
Renault,3.79,2005,2.5,6200
Renault,4.11,2005,2.5,12999
Renault,4.11,2005,2.5,12999
Renault,4.04,2005,2.5,10999
Renault,3.92,2005,2.5,8400
Audi,4.06,2005,2.5,11400
Audi,4.11,2005,2.5,12900
Audi,4.07,2005,2.5,11800
Renault,4,2005,2.5,10000
Renault,3.84,2005,2.5,6950
BMW,4.16,2004,2.5,14600
Renault,3.6,2004,2.5,4000
BMW,4.13,2004,2.5,13500
Renault,3.88,2004,2.5,7500
Renault,3.8,2004,2.5,6300
Audi,4.11,2004,2.5,12999
Audi,3.98,2004,2.5,9600
Audi,3.62,2004,2.5,4150
Audi,3.99,2004,2.5,9700
Renault,3.84,2004,2.5,6900
Audi,3.53,2004,2.5,3400
Audi,4,2004,2.5,9900
Renault,4.04,2004,2.5,10900
Renault,3.92,2004,2.5,8400
BMW,4.08,2004,2.5,11900
Renault,3.81,2004,2.5,6500
BMW,4,2003,2.5,9900
Renault,3.94,2003,2.5,8700
Audi,3.99,2003,2.5,9700
Audi,3.64,2003,2.5,4400
Audi,4,2003,2.5,9999
Renault,4.05,2003,2.5,11200
Audi,3.65,2003,2.5,4500
Audi,4,2003,2.5,10000
Renault,3.93,2003,2.5,8500
Audi,3.62,2003,2.5,4200
Renault,3.93,2003,2.5,8500
Renault,3.97,2003,2.5,9300
Audi,3.59,2003,2.5,3900
Audi,3.62,2003,2.5,4200
Audi,3.7,2003,2.5,4999
Audi,4.02,2003,2.5,10500
Audi,3.59,2003,2.5,3900
Audi,3.99,2003,2.5,9800
Audi,3.59,2003,2.5,3900
Renault,3.95,2003,2.5,8900
Renault,3.96,2003,2.5,9200
Audi,3.57,2003,2.5,3700
Renault,4.08,2003,2.5,11900
Renault,3.94,2003,2.5,8700
Audi,3.41,2002,2.5,2600
Audi,3.41,2002,2.5,2600
Toyota,4.06,2002,2.5,11500
Audi,3.72,2002,2.5,5300
Audi,3.58,2002,2.5,3800
Audi,3.59,2002,2.5,3850
BMW,3.43,2002,2.5,2700
Renault,4.08,2002,2.5,11990
Renault,4.08,2002,2.5,11990
Renault,3.94,2002,2.5,8650
BMW,3.63,2002,2.5,4300
Audi,3.98,2002,2.5,9499
Renault,3.99,2002,2.5,9700
Audi,3.68,2002,2.5,4799
Audi,3.93,2002,2.5,8600
Renault,3.95,2002,2.5,9000
Audi,3.34,2002,2.5,2200
Audi,3.53,2002,2.5,3390
Renault,3.99,2002,2.5,9800
Renault,4.02,2002,2.5,10500
Audi,3.4,2002,2.5,2500
Audi,3.5,2002,2.5,3150
Audi,3.91,2002,2.5,8200
Audi,3.54,2001,2.5,3500
Audi,3.55,2001,2.5,3550
Audi,3.53,2001,2.5,3400
Audi,3.6,2001,2.5,4000
Renault,3.94,2001,2.5,8700
Audi,3.93,2001,2.5,8500
Audi,3.36,2001,2.5,2300
Audi,3.48,2001,2.5,3050
Toyota,3.69,2001,2.5,4900
BMW,3.95,2001,2.5,8900
Audi,3.93,2001,2.5,8500
BMW,3.7,2001,2.5,4999
Renault,3.76,2001,2.5,5699
Audi,3.42,2001,2.5,2650
Renault,4.03,2001,2.5,10700
Audi,3.6,2001,2.5,4000
BMW,3.98,2001,2.5,9500
Renault,3.83,2001,2.5,6800
Renault,3.89,2001,2.5,7800
Renault,3.88,2001,2.5,7500
Audi,3.56,2001,2.5,3600
Renault,3.8,2000,2.5,6300
Audi,3.9,2000,2.5,7950
Audi,3.49,2000,2.5,3100
Audi,3.43,2000,2.5,2700
Audi,3.39,2000,2.5,2450
Audi,3.56,2000,2.5,3650
Audi,3.78,2000,2.5,5999
BMW,3.4,2000,2.5,2500
BMW,3.95,2000,2.5,8900
Audi,3.42,2000,2.5,2650
Audi,3.58,2000,2.5,3800
Renault,3.41,2000,2.5,2600
BMW,3.95,2000,2.5,8850
Renault,3.89,2000,2.5,7800
Audi,3.51,2000,2.5,3200
BMW,3.83,2000,2.5,6800
Audi,3.91,2000,2.5,8100
Renault,3.81,2000,2.5,6400
Audi,3.39,2000,2.5,2450
Audi,3.42,2000,2.5,2650
BMW,3.59,2000,2.5,3900
Audi,3.54,2000,2.5,3500
Renault,3.87,2000,2.5,7400
Renault,3.69,2000,2.5,4900
Renault,3.78,1999,2.5,6000
Audi,3.36,1999,2.5,2300
Audi,3.56,1999,2.5,3600
Audi,3.62,1999,2.5,4150
BMW,3.85,1999,2.5,7000
Audi,3.81,1999,2.5,6399
Audi,3.27,1999,2.5,1850
Audi,3.56,1999,2.5,3600
Audi,3.48,1999,2.5,3000
Audi,3.41,1999,2.5,2600
Audi,3.48,1999,2.5,3000
Audi,3.4,1999,2.5,2500
Audi,3.45,1999,2.5,2850
BMW,3.82,1999,2.5,6600
BMW,3.91,1999,2.5,8200
Audi,3.52,1999,2.5,3300
BMW,3.34,1999,2.5,2200
Audi,3.5,1999,2.5,3150
BMW,3.41,1999,2.5,2550
BMW,3.8,1999,2.5,6300
Renault,3.89,1999,2.5,7800
Audi,3.44,1999,2.5,2750
Renault,3.94,1999,2.5,8700
Audi,3.41,1998,2.5,2550
Audi,3.54,1998,2.5,3500
Audi,3.58,1998,2.5,3800
Audi,3.48,1998,2.5,3000
Audi,3.32,1998,2.5,2100
BMW,3.43,1998,2.5,2700
BMW,3.81,1998,2.5,6500
Audi,3.41,1998,2.5,2550
Audi,3.3,1998,2.5,2000
Renault,4.02,1998,2.5,10500
BMW,3.49,1998,2.5,3100
BMW,3.35,1998,2.5,2250
Audi,3.41,1998,2.5,2550
BMW,3.4,1997,2.5,2500
Toyota,3.41,1997,2.5,2600
BMW,3.81,1997,2.5,6400
BMW,3.46,1997,2.5,2900
Toyota,3.84,1997,2.5,6990
BMW,3.76,1997,2.5,5700
BMW,3.46,1997,2.5,2900
BMW,3.28,1997,2.5,1900
BMW,3.34,1997,2.5,2200
BMW,3.28,1997,2.5,1900
BMW,3.31,1997,2.5,2050
BMW,3.35,1997,2.5,2250
Renault,3.83,1997,2.5,6700
Audi,3.84,1997,2.5,6900
Audi,3.92,1996,2.5,8300
BMW,3.39,1996,2.5,2450
Audi,3.75,1996,2.5,5600
BMW,3.43,1996,2.5,2666
Audi,3.81,1996,2.5,6500
Audi,3.28,1996,2.5,1900
BMW,3.67,1995,2.5,4700
BMW,3.6,1995,2.5,3990
BMW,3.68,1994,2.5,4800
Toyota,3.6,1994,2.5,3950
BMW,3.65,1994,2.5,4500
BMW,3.54,1994,2.5,3500
BMW,3.68,1994,2.5,4800
Audi,3.13,1992,2.5,1350
BMW,3.18,1992,2.5,1500
BMW,3.52,1992,2.5,3300
BMW,3.73,1992,2.5,5400
BMW,3.68,1991,2.5,4800
Toyota,3.81,1991,2.5,6500
BMW,3.67,1991,2.5,4700
BMW,3.7,1991,2.5,5000
BMW,3.54,1990,2.5,3499
BMW,3.67,1990,2.5,4700
BMW,3.57,1990,2.5,3700
BMW,3.51,1990,2.5,3200
Audi,3.59,1989,2.5,3900
Audi,3.13,1989,2.5,1350
BMW,3.61,1988,2.5,4099
Audi,3.43,1986,2.5,2700
BMW,3.63,1985,2.5,4300
BMW,3.57,1983,2.5,3700
Audi,4.08,2004,2.57,11900
Audi,4.18,2004,2.6,15300
Audi,4.06,2003,2.6,11500
Audi,3.97,2003,2.6,9300
Audi,4.01,2001,2.6,10200
Audi,3.85,2001,2.6,7000
Audi,3.85,2001,2.6,6999
Audi,3.85,1998,2.6,7000
Audi,3.79,1997,2.6,6200
Audi,3.83,1997,2.6,6700
Audi,3.67,1996,2.6,4700
Audi,3.69,1995,2.6,4850
Audi,3.68,1993,2.6,4800
Audi,3.6,1993,2.6,3990
Audi,3.7,1992,2.6,5000
Audi,3.65,1991,2.6,4500
Toyota,4.53,2015,2.7,33716
Toyota,4.52,2013,2.7,32900
Toyota,4.49,2012,2.7,30990
Toyota,4.36,2012,2.7,22900
Toyota,4.48,2011,2.7,30500
Toyota,4.49,2011,2.7,30800
Toyota,4.37,2011,2.7,23300
Toyota,4.43,2011,2.7,26900
Toyota,4.48,2010,2.7,30000
Toyota,4.47,2010,2.7,29500
Toyota,4.34,2010,2.7,21950
Audi,4.36,2010,2.7,22800
Toyota,4.32,2008,2.7,20900
Toyota,4.32,2008,2.7,20800
Toyota,4.34,2008,2.7,22000
Audi,4.05,2008,2.7,11300
Toyota,4.25,2007,2.7,17900
Toyota,4.23,2007,2.7,16999
Toyota,4.25,2007,2.7,17835
Toyota,4.25,2006,2.7,17777
Toyota,4.26,2006,2.7,18200
Toyota,4.28,2006,2.7,18999
Audi,3.9,2006,2.7,8000
Audi,4.15,2006,2.7,14200
Toyota,4.21,2006,2.7,16200
Toyota,3.93,2005,2.7,8420
Toyota,4.23,2005,2.7,16800
Toyota,4.28,2005,2.7,18900
Toyota,4.19,2005,2.7,15500
Toyota,4.23,2005,2.7,16800
Toyota,4.18,2005,2.7,15000
Toyota,4.28,2005,2.7,19200
Toyota,4.02,2005,2.7,10500
Audi,4.13,2005,2.7,13500
Audi,3.75,2005,2.7,5600
Audi,4.17,2005,2.7,14800
Audi,4.11,2005,2.7,12800
Toyota,4.22,2004,2.7,16500
Audi,3.95,2004,2.7,8999
Audi,3.98,2003,2.7,9500
Audi,3.98,2003,2.7,9500
Audi,3.9,2003,2.7,7999
Audi,4.12,2003,2.7,13200
Audi,4,2003,2.7,9999
Audi,3.95,2003,2.7,9000
Audi,3.95,2003,2.7,8999
Audi,3.74,2003,2.7,5500
Audi,4.11,2003,2.7,12900
Audi,3.77,2003,2.7,5900
Audi,4.1,2003,2.7,12600
Audi,4.11,2002,2.7,12950
Audi,3.67,2002,2.7,4700
Audi,3.51,2001,2.7,3200
Audi,3.54,2001,2.7,3500
Audi,3.97,2001,2.7,9300
Audi,3.56,2001,2.7,3600
Audi,4,2001,2.7,9900
Audi,3.64,2000,2.7,4400
Audi,3.52,2000,2.7,3300
Audi,3.96,2000,2.7,9150
Audi,4,2000,2.7,9999
Audi,3.97,2000,2.7,9299
Audi,3.94,1999,2.7,8700
BMW,3.61,1988,2.7,4100
Toyota,4.6,2016,2.8,39500
Toyota,4.64,2016,2.8,43999
Toyota,4.64,2016,2.8,43999
Audi,4.74,2014,2.8,55000
Audi,4.54,2013,2.8,35000
Audi,4.57,2012,2.8,37000
Audi,4.54,2012,2.8,35000
Audi,4.54,2012,2.8,34500
Audi,4.41,2012,2.8,25500
Audi,4.51,2011,2.8,32300
Audi,4.41,2010,2.8,25900
Audi,4.3,2010,2.8,19990
Audi,4.17,2008,2.8,14900
Audi,4.18,2007,2.8,15200
Renault,4.18,2006,2.8,15000
Renault,3.85,2004,2.8,7000
Renault,3.89,2004,2.8,7700
Toyota,4.18,2004,2.8,15000
BMW,4.08,2002,2.8,11900
Renault,3.48,2002,2.8,3000
Renault,3.88,2002,2.8,7500
Renault,3.83,2001,2.8,6800
BMW,3.85,2001,2.8,7000
Renault,3.81,2000,2.8,6500
Audi,3.97,2000,2.8,9300
Audi,3.88,2000,2.8,7600
Audi,3.81,1999,2.8,6500
BMW,3.86,1999,2.8,7250
Audi,3.4,1999,2.8,2500
Audi,3.86,1998,2.8,7300
BMW,3.86,1998,2.8,7200
BMW,3.93,1998,2.8,8500
BMW,3.95,1998,2.8,8999
BMW,3.89,1998,2.8,7700
BMW,3.85,1998,2.8,7000
Audi,3.7,1997,2.8,4999
Audi,3.96,1997,2.8,9200
Audi,3.55,1997,2.8,3550
BMW,3.66,1997,2.8,4550
Audi,3.45,1997,2.8,2800
BMW,3.44,1997,2.8,2750
BMW,3.81,1997,2.8,6500
BMW,3.84,1997,2.8,6899
Audi,3.6,1997,2.8,4000
Toyota,3.16,1996,2.8,1450
Audi,3.89,1996,2.8,7777
BMW,3.81,1996,2.8,6500
Renault,3.58,1996,2.8,3800
BMW,3.78,1996,2.8,6000
BMW,3.81,1996,2.8,6500
BMW,3.83,1995,2.8,6800
Audi,4.18,1995,2.8,15000
Renault,3.8,1995,2.8,6300
BMW,3.77,1995,2.8,5900
BMW,3.8,1995,2.8,6300
Renault,3.56,1994,2.8,3600
Audi,3.67,1993,2.8,4700
Audi,3.6,1992,2.8,4000
Audi,3.64,1992,2.8,4400
Audi,3.68,1992,2.8,4800
Audi,3.5,1991,2.8,3150
Audi,3.63,1991,2.8,4299
BMW,3.77,1989,2.8,5900
Audi,3.89,1980,2.8,7777
Audi,3.48,1979,2.8,2990
Audi,4.54,1969,2.8,34999
BMW,3.58,2001,2.9,3800
Audi,4.13,2000,2.9,13500
Audi,3.9,1999,2.9,8000
Audi,3.72,1999,2.9,5200
Audi,3.9,1999,2.9,7900
Audi,3.98,1998,2.9,9500
Audi,3.93,1998,2.9,8500
Audi,3.84,1997,2.9,6900
Audi,3.41,1997,2.9,2600
Audi,3.33,1997,2.9,2150
Audi,3.86,1997,2.9,7300
Audi,3.43,1997,2.9,2700
Audi,3.3,1996,2.9,2000
Audi,3.88,1996,2.9,7600
Audi,4.91,2016,2.98,81999
Audi,5.03,2016,2.98,105999
Audi,5.03,2016,2.98,107999
Audi,5.04,2016,2.98,109999
Audi,5.04,2016,2.98,109999
Audi,5,2016,2.99,99999
Audi,5.06,2016,2.99,114999
Audi,5.11,2016,2.99,129999
Audi,4.74,2013,2.99,55000
BMW,4.73,2012,2.99,53999
BMW,4.62,2011,2.99,42000
Audi,4.55,2011,2.99,35500
Renault,4.82,2016,3,66346
Renault,4.83,2016,3,67623
Renault,4.85,2016,3,71138
Renault,4.86,2016,3,72000
BMW,4.89,2016,3,77500
BMW,4.89,2016,3,77500
Audi,4.91,2016,3,80999
Audi,4.91,2016,3,81500
Audi,4.91,2016,3,81500
BMW,4.94,2016,3,86999
BMW,4.94,2016,3,86999
Audi,4.96,2016,3,92222
Audi,5,2016,3,99000
Audi,5,2016,3,99000
BMW,5,2016,3,99999
Audi,5,2016,3,99999
Audi,5.01,2016,3,103333
Audi,5.02,2016,3,104999
Audi,5.02,2016,3,105000
Audi,5.03,2016,3,107777
Audi,5.03,2016,3,107999
Audi,5.04,2016,3,109999
Audi,5.04,2016,3,109999
Audi,5.04,2016,3,110000
Audi,5.05,2016,3,111999
Audi,5.05,2016,3,111999
Audi,5.06,2016,3,114999
Audi,5.09,2016,3,124000
Audi,5.1,2016,3,124999
Audi,5.14,2016,3,138000
Audi,5.2,2016,3,159999
Audi,5.24,2016,3,173333
Renault,4.79,2016,3,61000
BMW,5.02,2016,3,104999
BMW,5.02,2016,3,104999
Audi,4.93,2016,3,86000
Toyota,4.67,2016,3,46500
BMW,5.06,2016,3,115800
Renault,4.74,2016,3,55500
Renault,4.87,2015,3,74000
Renault,4.87,2015,3,74500
Audi,4.88,2015,3,75000
Audi,4.95,2015,3,88888
Audi,4.95,2015,3,89999
Audi,4.96,2015,3,90999
BMW,4.93,2015,3,85555
BMW,4.93,2015,3,85555
Audi,5.1,2015,3,126000
BMW,4.86,2015,3,72900
BMW,4.88,2015,3,75000
BMW,5.05,2015,3,112000
Audi,5.1,2015,3,125000
Audi,5.1,2015,3,125000
Audi,5.1,2015,3,125000
BMW,4.93,2015,3,85900
Audi,4.85,2015,3,69999
Audi,4.79,2015,3,62000
Audi,5.07,2015,3,116500
Renault,4.72,2015,3,51900
Renault,4.72,2015,3,51900
Renault,4.72,2015,3,51900
BMW,4.8,2015,3,63500
Renault,4.74,2015,3,55500
Audi,5.06,2015,3,115555
Audi,4.93,2015,3,85555
Toyota,4.71,2015,3,51500
BMW,4.89,2014,3,77777
Audi,5.23,2014,3,169000
Toyota,4.56,2014,3,36500
Audi,5.1,2014,3,125000
BMW,4.85,2014,3,70000
Audi,5.16,2014,3,144900
Renault,4.72,2014,3,52300
Audi,4.83,2014,3,68000
BMW,4.88,2014,3,75000
Audi,5.08,2014,3,121500
Audi,5.08,2014,3,119000
Audi,4.71,2014,3,51500
Audi,5.04,2014,3,109900
Toyota,4.72,2014,3,52500
Audi,4.71,2014,3,51000
Audi,4.75,2014,3,56000
Toyota,4.68,2014,3,47500
Toyota,4.68,2014,3,47500
BMW,4.75,2014,3,56500
BMW,4.76,2014,3,57000
Audi,4.64,2014,3,43500
Audi,4.64,2014,3,43500
Audi,4.64,2014,3,43500
Toyota,4.68,2014,3,48000
Renault,4.63,2014,3,42500
Audi,4.84,2014,3,68500
Audi,4.84,2014,3,69900
Audi,4.92,2014,3,82555
BMW,4.82,2014,3,66200
BMW,4.83,2014,3,66900
Renault,4.69,2014,3,49500
Audi,4.84,2014,3,69500
Audi,4.65,2014,3,44800
Audi,4.65,2014,3,44800
Audi,4.79,2013,3,61500
BMW,4.71,2013,3,51500
Audi,4.71,2013,3,51500
Audi,4.69,2013,3,49500
Toyota,4.63,2013,3,42900
Audi,4.69,2013,3,49500
BMW,4.72,2013,3,52300
BMW,4.72,2013,3,52300
Renault,4.65,2013,3,44600
Toyota,4.58,2013,3,37700
Audi,4.67,2013,3,47000
Audi,4.73,2013,3,53700
BMW,4.35,2013,3,22600
Audi,4.92,2013,3,83000
BMW,4.81,2013,3,64900
Audi,4.63,2013,3,42700
Audi,4.68,2013,3,48000
Audi,4.7,2013,3,49700
BMW,4.77,2013,3,58500
BMW,4.77,2013,3,58500
Toyota,4.56,2013,3,35900
Audi,4.71,2013,3,50900
Audi,4.68,2013,3,48000
BMW,4.74,2013,3,55500
Audi,4.79,2013,3,61500
Audi,4.68,2013,3,48000
Audi,4.23,2013,3,17000
BMW,4.7,2013,3,50499
Audi,4.74,2013,3,55000
Audi,4.77,2013,3,58500
Audi,4.63,2013,3,42900
Audi,4.79,2013,3,62000
Audi,4.8,2013,3,63000
Renault,4.61,2013,3,41000
Audi,4.84,2013,3,68700
BMW,4.81,2012,3,64999
Audi,4.74,2012,3,54500
Renault,4.61,2012,3,40500
Toyota,4.56,2012,3,36700
Toyota,4.63,2012,3,42500
BMW,4.51,2012,3,32000
Audi,4.72,2012,3,52777
BMW,4.66,2012,3,45200
Renault,4.58,2012,3,37900
Renault,4.58,2012,3,37900
Toyota,4.57,2012,3,36800
BMW,4.71,2012,3,51500
BMW,4.27,2012,3,18500
BMW,4.61,2012,3,41000
BMW,4.61,2012,3,41000
BMW,4.64,2012,3,44000
BMW,4.7,2012,3,49900
Toyota,4.55,2012,3,35500
Audi,4.64,2012,3,43900
Renault,4.68,2012,3,47777
Renault,4.53,2012,3,34000
BMW,4.72,2012,3,51900
Renault,4.54,2012,3,34500
Audi,4.67,2012,3,47300
Audi,4.42,2012,3,26600
Audi,4.72,2012,3,52000
BMW,4.4,2012,3,25000
Renault,4.58,2012,3,37990
Audi,4.48,2012,3,30500
BMW,4.51,2012,3,32500
BMW,4.62,2012,3,41500
Renault,4.58,2012,3,38000
Audi,4.24,2012,3,17500
BMW,4.63,2011,3,42500
BMW,4.54,2011,3,34900
Audi,4.66,2011,3,45555
BMW,4.6,2011,3,39999
Audi,4.61,2011,3,41000
BMW,4.69,2011,3,48900
BMW,4.55,2011,3,35500
Audi,4.56,2011,3,36100
BMW,4.56,2011,3,36400
BMW,4.65,2011,3,45000
BMW,4.6,2011,3,39900
Renault,4.56,2011,3,35999
BMW,4.65,2011,3,44999
Audi,4.48,2011,3,29999
Renault,4.65,2011,3,45000
Renault,4.55,2011,3,35800
Audi,4.48,2011,3,29999
BMW,4.71,2011,3,51000
BMW,4.6,2011,3,39600
Audi,4.6,2011,3,39999
BMW,4.58,2011,3,37700
Audi,4.52,2011,3,32800
Audi,4.48,2011,3,30500
Audi,4.63,2011,3,42500
BMW,4.78,2011,3,60500
BMW,4.38,2011,3,24100
BMW,4.57,2011,3,37200
BMW,4.54,2011,3,34900
BMW,4.57,2011,3,37000
Audi,4.55,2011,3,35500
BMW,4.68,2011,3,47777
BMW,4.51,2011,3,32500
BMW,4.46,2011,3,28700
BMW,4.46,2011,3,28700
BMW,4.54,2011,3,34500
BMW,4.45,2011,3,27900
BMW,4.59,2011,3,39000
BMW,4.58,2011,3,38000
BMW,4.47,2011,3,29500
Audi,4.56,2010,3,36000
Toyota,4.56,2010,3,36000
BMW,4.57,2010,3,36900
BMW,4.57,2010,3,36900
BMW,4.54,2010,3,34500
Audi,4.48,2010,3,29900
BMW,4.51,2010,3,32500
BMW,4.58,2010,3,37900
BMW,4.5,2010,3,31800
Audi,4.56,2010,3,36500
Audi,4.39,2010,3,24800
Audi,4.53,2010,3,33800
Audi,4.58,2010,3,37800
BMW,4.5,2010,3,31500
Audi,4.55,2010,3,35500
Audi,4.64,2010,3,43999
Audi,4.59,2010,3,38500
Audi,4.56,2010,3,35900
Audi,4.56,2010,3,36000
Audi,4.31,2010,3,20500
Audi,4.56,2010,3,36500
BMW,4.54,2010,3,34500
Audi,4.57,2010,3,37000
Audi,4.49,2010,3,30900
BMW,4.52,2010,3,33000
Audi,4.46,2010,3,29000
BMW,4.55,2010,3,35500
BMW,4.59,2009,3,39000
Toyota,4.19,2009,3,15500
Renault,4.34,2009,3,21900
Audi,4.51,2009,3,31999
Renault,4.34,2009,3,22000
Toyota,4.12,2009,3,13300
Toyota,4.27,2009,3,18500
BMW,4.51,2009,3,32000
BMW,4.44,2009,3,27800
BMW,4.45,2009,3,27900
BMW,4.52,2009,3,33000
Renault,4.35,2009,3,22500
Audi,4.56,2009,3,36000
Audi,4.34,2009,3,21700
Audi,4.38,2009,3,23900
Audi,4.41,2009,3,25500
BMW,4.47,2009,3,29500
BMW,4.48,2009,3,29900
BMW,4.36,2008,3,22900
Toyota,4.27,2008,3,18800
BMW,4.42,2008,3,26500
Audi,4.25,2008,3,17800
Toyota,4.16,2008,3,14500
BMW,4.52,2008,3,32900
BMW,4.33,2008,3,21335
Toyota,4.23,2008,3,16999
BMW,4.51,2008,3,32000
BMW,3.98,2008,3,9500
Toyota,4.11,2008,3,12999
Toyota,4.26,2008,3,18000
Toyota,4.18,2008,3,14999
Toyota,4.24,2008,3,17555
BMW,4.57,2008,3,37500
Toyota,4.48,2008,3,29900
Toyota,4.07,2008,3,11800
Toyota,4.23,2008,3,16900
Toyota,4.12,2008,3,13200
Audi,4.35,2008,3,22500
Toyota,4.36,2008,3,23000
Toyota,4.23,2008,3,16900
Toyota,4.14,2008,3,13900
Toyota,4.28,2008,3,18900
Toyota,4.23,2008,3,16950
Renault,4.34,2008,3,21900
Toyota,4.2,2008,3,15900
Audi,4.17,2008,3,14800
Renault,4.31,2008,3,20300
Audi,4.44,2008,3,27500
BMW,4.48,2008,3,30500
Toyota,4.11,2008,3,12900
Toyota,4.2,2008,3,15999
Toyota,4.24,2008,3,17499
Renault,4.28,2008,3,18950
Renault,4.32,2008,3,20800
BMW,4.51,2008,3,32500
BMW,4.25,2008,3,17800
Toyota,4.16,2008,3,14500
BMW,4.43,2008,3,26900
Renault,4.32,2008,3,21000
Renault,4.33,2008,3,21500
Toyota,4.2,2008,3,15900
Toyota,4.2,2008,3,15900
Audi,4.23,2008,3,16900
Audi,4.24,2008,3,17500
Audi,4.29,2008,3,19500
BMW,4.48,2008,3,29900
